,Unnamed: 0,longitude,latitude,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
7672,15517,-117.07,33.15,1.0,0.0,0.0,0.0,0.0,180400.0,-1.0815168757591795,0.15801647021754958,-0.027127953232045414,-0.17616292510952564,0.004833635339387527,-0.34951196674892543
7673,7395,-118.25,33.95,1.0,0.0,0.0,0.0,0.0,98100.0,0.9823685344588288,-0.4824881780956304,-0.45616819069388237,-0.15803004054800704,-0.5163792153548242,-0.9953015900249456
7674,11992,-117.51,33.97,0.0,1.0,0.0,0.0,0.0,137500.0,0.5060872859469807,-1.0353638406734387,-1.1055897523164442,-1.0802167411052384,-1.1516884114746346,-0.10299633025054612
7675,8848,-118.39,34.08,1.0,0.0,0.0,0.0,0.0,500001.0,1.855550823397217,0.5035637593286798,-0.16310791920355658,-0.024192083070131702,-0.20520736419410082,5.882151895940019
7676,17512,-121.92,37.34,1.0,0.0,0.0,0.0,0.0,391300.0,1.855550823397217,-0.02717880891390584,-0.0998069005616462,-0.30050270495993886,-0.17668327783770116,0.28307240494693753
7677,10136,-117.89,33.92,1.0,0.0,0.0,0.0,0.0,170400.0,0.42670707786167267,-0.5290128457798741,-0.5194692093357928,-0.354037887951089,-0.48266893147907924,-0.016264237872071888
7678,2655,-124.35,40.54,0.0,0.0,0.0,0.0,1.0,94600.0,1.855550823397217,-0.3722744022222764,-0.547602995398864,-0.5431379698069257,-0.5993583756643506,-0.4486569956127476
7679,17271,-119.71,34.4,0.0,0.0,0.0,0.0,1.0,395100.0,-0.12895437873548343,0.5139527627921517,0.5566481075766836,0.26507059922076015,0.647922127738216,0.09561065351502195
7680,15801,-122.44,37.76,0.0,0.0,0.0,1.0,0.0,386100.0,0.10918624552044062,1.1043191769990108,1.5858757810507076,0.43172044304805013,1.6540444464912218,0.3915139309231902
7681,7517,-118.25,33.9,1.0,0.0,0.0,0.0,0.0,113100.0,0.5854674940322887,-0.6816860271126349,-0.7093722652615239,-0.7089243429408101,-0.7108616223302764,-0.6930069708519813
7682,9811,-121.94,36.57,0.0,0.0,0.0,0.0,1.0,500001.0,-0.049574170650175414,0.22983610285633352,-0.2920544386592999,-0.7477805241440643,-0.5967652769046778,5.571141810724152
7683,15247,-117.26,32.99,0.0,0.0,0.0,0.0,1.0,231300.0,-1.0021366676738717,-0.23360379077506468,-0.05057277495127148,0.08374175360557422,-0.005538759699303256,-0.5965029923041905
7684,1560,-121.95,37.78,1.0,0.0,0.0,0.0,0.0,356700.0,-1.9546991646975678,5.423886138789518,5.374558970877639,3.607565653394021,5.388106660419903,1.336428912992937
7685,9591,-120.45,37.32,0.0,1.0,0.0,0.0,0.0,117800.0,-0.6052356272473315,-0.5990256952076194,-0.7773622482472794,-0.7054704601671875,-0.7886545851204573,0.5056601255820713
7686,3667,-118.4,34.24,1.0,0.0,0.0,0.0,0.0,179500.0,0.5060872859469807,-0.041633074602214555,0.02679513672217453,0.3583254341085701,0.004833635339387527,0.48115117864929935
7687,5225,-118.25,33.93,1.0,0.0,0.0,0.0,0.0,87500.0,0.9029883263735208,-0.7539573555541784,-0.6179374605565422,-0.31690864813464614,-0.5993583756643506,-1.5187049416560665
7688,613,-122.14,37.73,0.0,0.0,0.0,1.0,0.0,251900.0,1.776170615311909,-0.011369455817318179,-0.30612133169083555,-0.4429753693718707,-0.280407228224609,0.39093289985366325
7689,9850,-121.89,36.6,1.0,0.0,0.0,0.0,0.0,500000.0,-0.7639960434179476,-0.898048316634506,-0.7820512125911246,-1.024954616727277,-0.850888955352602,-1.3725492171668838
7690,8602,-118.38,33.87,1.0,0.0,0.0,0.0,0.0,316900.0,-0.12895437873548343,-0.1613324623335211,-0.0998069005616462,-0.2884141152522598,-0.09111101876850221,0.42833017232866927
7691,19502,-121.02,37.66,0.0,1.0,0.0,0.0,0.0,109900.0,0.5854674940322887,0.3843160674001329,0.2518654252267447,0.2184431817768552,0.4741845108401454,-0.3735983456311326
7692,18612,-122.07,37.08,0.0,0.0,0.0,0.0,1.0,270000.0,-0.6052356272473315,1.352751868516817,0.8450194147231641,1.066371402701201,0.9590939788989394,1.170940700190404
7693,3393,-118.31,34.27,1.0,0.0,0.0,0.0,0.0,215600.0,0.5060872859469807,-0.5412086324543846,-0.6085595318688518,-0.5837210923969912,-0.5449033017112239,1.1708878791840833
7694,10242,-117.87,33.89,1.0,0.0,0.0,0.0,0.0,270100.0,-0.28771479490609947,-0.6785241564933173,-0.8711415351241837,-0.8194485916967329,-0.910530226825074,1.7341710905872796
7695,13194,-117.69,34.08,0.0,1.0,0.0,0.0,0.0,128200.0,-1.1608970838444876,0.6738530769690669,0.8262635573477832,0.510296276147964,0.7438667818461058,-0.33260924472632386
7696,16424,-121.38,37.88,0.0,1.0,0.0,0.0,0.0,156300.0,1.220509158714753,-0.671297023649163,-0.7210946761211369,-0.29445841010609936,-0.7186409186092946,-0.623230421502429
7697,15726,-122.45,37.78,0.0,0.0,0.0,1.0,0.0,322700.0,1.1411289506294449,-0.5384984576378267,-0.3201882247223712,-0.46456213670701185,-0.280407228224609,0.14145928700132876
7698,3245,-119.57,36.1,0.0,1.0,0.0,0.0,0.0,60700.0,0.6648477021175967,-0.43731859781966564,-0.5100912806481023,-0.6286215684540849,-0.5889859806256598,-0.9532032479874036
7699,12664,-121.45,38.49,0.0,1.0,0.0,0.0,0.0,109800.0,0.42670707786167267,0.41954834001538543,0.3010995508371195,0.0906495191528194,0.3082261902210929,-0.1752554668971675
7700,7751,-118.15,33.92,1.0,0.0,0.0,0.0,0.0,161200.0,-0.049574170650175414,-0.7255005199803207,-0.6601381396511491,-0.45161007630592714,-0.6641858446561679,-0.6743083346144783
7701,3224,-119.68,36.31,0.0,1.0,0.0,0.0,0.0,60600.0,-1.3196575000151036,0.0428340405138395,0.0033503150029484657,0.3660966703492209,-0.008131858458975951,-0.4598022279464006
7702,17992,-121.95,37.29,1.0,0.0,0.0,0.0,0.0,260000.0,0.10918624552044062,0.49227136425968865,0.655116358797433,0.34450990301407974,0.8372183371943228,-0.21846305006744285
7703,15642,-122.42,37.8,0.0,0.0,0.0,1.0,0.0,420000.0,1.855550823397217,-0.39169732174094124,-0.11152931142125924,-0.4343406624378142,-0.19224187039573734,-0.2639947575158257
7704,18955,-122.07,38.24,0.0,1.0,0.0,0.0,0.0,129800.0,-1.0815168757591795,2.3907488232584866,2.5822807041178155,2.551540995358914,2.763890715631135,-0.16780770500595868
7705,2791,-118.39,37.37,0.0,1.0,0.0,0.0,0.0,105800.0,-0.28771479490609947,0.29397690684820343,0.6809056626885817,0.036250865468263616,0.6971910041719972,-1.0731069323352334
7706,19362,-123.49,38.7,0.0,0.0,0.0,0.0,1.0,295400.0,-1.5577981242710277,1.248861833882098,1.1380796862134899,-0.7261937568089231,-0.4515517463630069,-0.29135603878991195
7707,14908,-117.05,32.62,0.0,0.0,0.0,0.0,1.0,144500.0,0.42670707786167267,0.5799003499950602,0.357367122963262,0.7598393065421961,0.4664052145611273,0.22238106868453364
7708,20127,-118.98,34.4,1.0,0.0,0.0,0.0,0.0,338100.0,0.42670707786167267,-0.594508737180023,-0.67889399702653,-0.5526361474343879,-0.7108616223302764,0.29464020533115526
7709,10012,-121.08,39.18,0.0,1.0,0.0,0.0,0.0,162700.0,-0.7639960434179476,-0.1450714134341738,-0.3201882247223712,-0.40757307094223916,-0.3167106108600267,-0.06417289060488314
7710,4215,-118.27,34.13,1.0,0.0,0.0,0.0,0.0,230300.0,1.379269574885369,-0.46577543339352345,-0.3225327068942938,-0.40498265886202217,-0.22076595675213698,-0.48853685538482305
7711,16720,-120.64,35.46,1.0,0.0,0.0,0.0,0.0,146400.0,-1.7959387485269518,1.4598037737708534,2.0453942867475385,1.2451098362361699,2.0819057418372164,-0.697443935382914
7712,5938,-117.9,34.14,1.0,0.0,0.0,0.0,0.0,184200.0,0.029806037435132604,-0.18256216506322454,-0.17951929440701483,-0.21415563561937412,-0.24410384558919124,-0.014573965669811685
7713,13366,-117.63,33.94,0.0,1.0,0.0,0.0,0.0,183300.0,0.5854674940322887,-0.9924527394112722,-1.0282218406429984,1.2528810724768207,-1.0790816462037993,0.20796093395900153
7714,3772,-118.42,34.15,1.0,0.0,0.0,0.0,0.0,365000.0,-0.12895437873548343,0.06812900546837976,0.16043062052176307,-0.3125912946676179,0.08781279564891378,0.6790186683263787
7715,14424,-117.22,32.81,0.0,0.0,0.0,0.0,1.0,362500.0,-0.6052356272473315,-0.42512281114515516,-0.46554611938157275,-0.46024478323998363,-0.3426415984567537,-0.043731161158799416
7716,20231,-119.27,34.26,0.0,0.0,0.0,0.0,1.0,359100.0,-0.4464752110767155,0.42180681902918366,0.5144474284820766,0.01725451021333937,0.3834260542516011,0.17204264966097343
7717,9198,-119.59,37.39,0.0,1.0,0.0,0.0,0.0,106500.0,-0.7639960434179476,0.2840395991874912,0.18153096006906655,-0.234015461567704,-0.05221453737341177,-0.16875848311973016
7718,18447,-121.82,37.23,1.0,0.0,0.0,0.0,0.0,233100.0,-0.28771479490609947,-0.13332732256242297,-0.327221671238139,-0.14594145084032797,-0.3063382158213359,0.5835182888986797
7719,4641,-118.3,34.06,1.0,0.0,0.0,0.0,0.0,270000.0,0.3473268697763647,-0.093578091919574,1.757022979601058,2.133621179750581,1.5114240147092237,-0.9670951726497293
7720,3233,-119.63,36.18,0.0,1.0,0.0,0.0,0.0,100000.0,-0.4464752110767155,-1.1008597320735876,-1.1454459492391287,-1.091441860119512,-1.1698401027923435,-0.758240913657959
7721,4518,-118.2,34.04,1.0,0.0,0.0,0.0,0.0,147200.0,0.5854674940322887,-0.4603550837604077,-0.10215138273356882,0.4904364501996341,-0.059993833652429863,-0.8890257253078384
7722,18165,-122.02,37.35,1.0,0.0,0.0,0.0,0.0,362200.0,-0.9227564595885636,0.14943424996511628,0.17449751355329873,0.025889217147395845,0.196722943555167,1.0637140573595256
7723,7180,-118.18,34.04,1.0,0.0,0.0,0.0,0.0,141700.0,1.220509158714753,-0.7069809920671751,-0.6062150496969292,-0.160620452628224,-0.6538134496174771,-0.43439532390617747
7724,19449,-121.03,37.68,0.0,1.0,0.0,0.0,0.0,110400.0,-0.6846158353326396,0.2528725887970755,0.21435371047598303,0.5016615692139076,0.2693297088260025,-0.6377561982406024
7725,10268,-117.88,33.87,1.0,0.0,0.0,0.0,0.0,145300.0,-0.6052356272473315,-0.5082348388529303,-0.34128856426967463,-0.20034010452488377,-0.35042089473577176,-0.34639552737600826
7726,2686,-115.53,32.97,0.0,1.0,0.0,0.0,0.0,70700.0,0.5060872859469807,-0.47932630747631283,-0.45382370852195975,-0.4334771917444086,-0.47488963520006117,-0.7700199980674595
7727,13312,-117.6,34.08,0.0,1.0,0.0,0.0,0.0,159800.0,-1.0815168757591795,0.025217904206213258,-0.172485847891247,-0.002605315734990518,-0.13519369768293804,0.5505051599482861
7728,20454,-118.79,34.27,1.0,0.0,0.0,0.0,0.0,198500.0,-0.12895437873548343,-0.6767173732822788,-0.8078405164822733,-0.7253302861155174,-0.7886545851204573,0.379893309532652
7729,17235,-119.67,34.47,1.0,0.0,0.0,0.0,0.0,500001.0,0.5060872859469807,0.025217904206213258,-0.26157617042430603,0.48352868465238896,-0.3063382158213359,0.5871629383348032
7730,1464,-121.96,37.95,0.0,1.0,0.0,0.0,0.0,167800.0,-1.2402772919297957,0.2582929384301913,0.5425812145451478,0.16577146947911073,0.554570572389999,-0.4110484391124591
7731,5134,-118.26,33.97,1.0,0.0,0.0,0.0,0.0,96300.0,1.220509158714753,-0.631547793006314,-0.5288471380234832,-0.3488570637906551,-0.5345309066725331,-1.008084273554538
7732,7658,-118.21,33.84,1.0,0.0,0.0,0.0,0.0,166300.0,-0.049574170650175414,-0.8230668133764045,-0.7703288017315116,-0.6976992239265367,-0.8016200789188208,-0.21434301157443372
7733,13090,-121.36,38.55,0.0,1.0,0.0,0.0,0.0,118800.0,0.3473268697763647,-0.6563910621580946,-0.7867401769349698,-0.7607325845451489,-0.8042131776784934,-0.5609544550504066
7734,987,-121.82,37.73,0.0,1.0,0.0,0.0,0.0,375000.0,1.4586497829706768,-1.1369953962943595,-1.197024557021426,-1.1950583433281896,-1.2450399668228518,0.2551829136096448
7735,20547,-121.77,38.68,0.0,1.0,0.0,0.0,0.0,107900.0,1.1411289506294449,-0.03847120398289702,0.15105269183407266,0.3324213133064007,0.23302632619058472,-0.8828456675683247
7736,2874,-118.96,35.37,0.0,1.0,0.0,0.0,0.0,54300.0,0.9029883263735208,-0.4702923914211199,-0.37411131467659114,-0.35317441725768334,-0.4256207587662799,-1.3200451368841777
7737,1727,-122.37,37.96,0.0,0.0,0.0,1.0,0.0,68600.0,0.6648477021175967,-0.484294961306669,-0.3084658138627582,-0.3359050033895704,-0.3919104748905349,-1.6500179633691523
7738,5236,-118.23,33.94,1.0,0.0,0.0,0.0,0.0,92100.0,0.5854674940322887,-0.6929784221816261,-1.250947646975646,-0.015557376136075229,-0.5163792153548242,-0.8085793326815192
7739,2663,-123.75,40.11,1.0,0.0,0.0,0.0,0.0,101500.0,0.5060872859469807,-0.26748097598203824,-0.1326296509685627,-0.4619717246267949,-0.2570693393875547,-1.0044396241184146
7740,8794,-118.4,33.78,0.0,0.0,0.0,0.0,1.0,500001.0,-0.36709500299140746,0.9679070445655973,0.06665133364485884,0.18822170750765754,0.12152307952465882,4.81289626499151
7741,3528,-118.53,34.27,1.0,0.0,0.0,0.0,0.0,329200.0,0.26794666169105663,-0.3221361681159556,-0.5522919597427092,-0.42052513134332387,-0.4852620302387519,0.803200854186179
7742,19373,-120.9,37.81,0.0,1.0,0.0,0.0,0.0,173300.0,-0.12895437873548343,0.7086336537815597,0.5074139819663088,0.6104588765830191,0.6349566339398526,-0.08503718810153185
7743,10996,-117.83,33.74,1.0,0.0,0.0,0.0,0.0,183600.0,-0.4464752110767155,1.5673073748276494,2.554146918054744,2.290772845950409,2.6446081726861914,-0.43624405912739966
7744,11799,-121.27,38.87,0.0,1.0,0.0,0.0,0.0,191400.0,-1.0021366676738717,-0.24850975226613306,-0.41162302942735285,-0.29618535149291064,-0.37375878357282605,0.3236917588075015
7745,6533,-118.07,34.06,1.0,0.0,0.0,0.0,0.0,168600.0,0.42670707786167267,0.10336127808363225,0.4323905524647854,1.1423568237208979,0.5130809922352358,-0.6684980239192089
7746,15223,-117.25,33.05,0.0,0.0,0.0,0.0,1.0,213400.0,-1.0021366676738717,0.0676773096656201,-0.13497413314048531,-0.04146149693824465,-0.1533453890006469,0.24535820643400755
7747,15810,-122.43,37.76,0.0,0.0,0.0,1.0,0.0,500001.0,1.855550823397217,-0.18165877345770523,-0.17483033006316961,-0.5906288579442364,-0.0962972162878476,0.46794592706914173
7748,3448,-118.42,34.25,1.0,0.0,0.0,0.0,0.0,145200.0,0.5854674940322887,-0.5484357652985389,-0.4749240480692632,0.0578376328034048,-0.4904482277580973,-0.12407191177247733
7749,12711,-121.4,38.59,0.0,1.0,0.0,0.0,0.0,124600.0,-0.28771479490609947,-0.1879825146963403,0.0010058328310258596,-0.263373465143496,-0.05221453737341177,-0.7013526898506405
7750,16465,-121.28,38.1,0.0,1.0,0.0,0.0,0.0,133100.0,-1.2402772919297957,-0.09583657093337224,0.12291890577100138,0.005165920505660308,0.27192280758567516,-0.6911582356307591
7751,470,-122.29,37.86,0.0,0.0,0.0,1.0,0.0,156900.0,1.855550823397217,-0.44228725165002175,-0.30377684951891293,-0.535366733566275,-0.3348623021777356,-0.9874840810894924
7752,4032,-118.54,34.17,1.0,0.0,0.0,0.0,0.0,425000.0,-0.28771479490609947,0.31972356760550336,0.8379859682073962,0.3281039598393724,0.9305698925425399,-0.5341742048458473
7753,6383,-118.05,34.16,0.0,1.0,0.0,0.0,0.0,376800.0,0.5854674940322887,0.5708664339398672,0.4652133028717019,0.2184431817768552,0.5805015599867259,0.3689065402179608
7754,12809,-121.47,38.61,0.0,1.0,0.0,0.0,0.0,65800.0,0.18856645360574864,-0.7101428626864926,-1.250947646975646,-0.564724737142067,-0.5708342893079509,-1.1661775454721832
7755,8585,-118.4,33.89,1.0,0.0,0.0,0.0,0.0,500001.0,0.5854674940322887,-0.23360379077506468,-0.5147802449919475,-0.5422744991135201,-0.5060068203161335,2.268930958577336
7756,2692,-115.32,32.82,0.0,1.0,0.0,0.0,0.0,100000.0,0.42670707786167267,-0.927408543813883,-0.9250646250784036,-0.9567404319482309,-1.0687092511651084,-0.11160615428080865
7757,15290,-117.31,33.11,0.0,0.0,0.0,0.0,1.0,188100.0,-1.7165585404416437,2.4074615679605933,2.7417054918085526,1.2684235449581225,2.7198080367166995,0.1395049097674653
7758,10112,-117.94,33.94,1.0,0.0,0.0,0.0,0.0,241100.0,0.10918624552044062,-0.47345426204043745,-0.5311916201954058,-0.5094626127641055,-0.4982275240371154,0.34096422787434755
7759,7992,-118.14,33.86,1.0,0.0,0.0,0.0,0.0,195400.0,0.6648477021175967,-0.5601798561702898,-0.6484157287915361,-0.6761124565913955,-0.6304755607804229,0.18070529469755672
7760,9287,-122.55,38.07,0.0,0.0,0.0,1.0,0.0,350800.0,0.7442279102029048,0.33779139971588923,0.41129021291748197,0.3963181446184186,0.5493843748706536,-0.4261552469201592
7761,19312,-122.86,38.44,1.0,0.0,0.0,0.0,0.0,209500.0,0.18856645360574864,-0.5014594018115356,-0.5663588527742448,-0.620850332213434,-0.552682597990242,-0.22025896428234432
7762,10040,-121.05,39.2,0.0,1.0,0.0,0.0,0.0,108300.0,1.538029991055985,-0.3998278461906149,-0.33894408209775206,-0.620850332213434,-0.3919104748905349,-0.8195661019962102
7763,9907,-122.29,38.32,0.0,0.0,0.0,1.0,0.0,153200.0,-0.4464752110767155,0.7533515382547649,1.077123149743502,0.7615662479290074,1.1224592007583194,-0.5796530912879094
7764,5828,-118.31,34.19,1.0,0.0,0.0,0.0,0.0,287900.0,-0.12895437873548343,0.9344815551613834,1.4897520120018808,0.809057136066318,1.4932723233915148,-0.08588232420266206
7765,2830,-119.01,35.4,0.0,1.0,0.0,0.0,0.0,44600.0,-1.3990377081004117,2.7530088570717237,3.883468309534862,2.8891580364805223,3.676661479035924,-1.1373372760211191
7766,13922,-114.94,34.55,0.0,1.0,0.0,0.0,0.0,50000.0,-0.6846158353326396,-1.0362672322789581,-1.0282218406429984,-1.1363423361766056,-1.149095312714962,-1.1827105204505401
7767,11385,-117.95,33.66,1.0,0.0,0.0,0.0,0.0,337400.0,-0.5258554191620235,0.06361204744078329,-0.2170310091577765,-0.3013661756533445,-0.2830003269842817,1.852859891789735
7768,16271,-121.25,37.94,0.0,1.0,0.0,0.0,0.0,65900.0,0.10918624552044062,-0.5127517968805267,-0.5288471380234832,-0.4041191881686165,-0.578613585586969,-1.1009436026662054
7769,4607,-118.34,34.06,1.0,0.0,0.0,0.0,0.0,500001.0,1.855550823397217,-0.2507682312799313,-0.5265026558515605,-0.4766507264146909,-0.5708342893079509,1.8980218521938734
7770,10328,-117.76,33.84,1.0,0.0,0.0,0.0,0.0,410500.0,-1.0815168757591795,0.5058222383424781,-0.05526173929511669,0.01121021535949984,-0.08592482124915682,2.560925481517778
7771,10866,-117.88,33.7,1.0,0.0,0.0,0.0,0.0,225800.0,-0.8433762515032556,-0.2299902243529875,-0.37645579684851377,0.025025746453990198,-0.24929004310853664,0.8554408294372821
7772,9539,-120.71,37.39,0.0,1.0,0.0,0.0,0.0,72700.0,0.9029883263735208,-0.8872076173682745,-0.8758304994680288,-0.5612708543684444,-0.8457027578332567,-0.664642090457803
7773,8000,-118.13,33.85,1.0,0.0,0.0,0.0,0.0,208400.0,0.5854674940322887,-0.24128261942197868,-0.27564306345584166,-0.2651004065303073,-0.25447624062788204,0.38971801670828876
7774,18877,-122.23,38.09,0.0,0.0,0.0,1.0,0.0,90000.0,-0.20833458682079145,0.7917456814893349,1.0865010784311926,0.9532567418650612,1.202845262308173,-0.7271293409351081
7775,8062,-118.2,33.83,0.0,0.0,0.0,0.0,1.0,490300.0,0.5060872859469807,0.4936264516679676,0.18621992441291174,-0.11226609379750774,0.21228153611320316,1.7671313985313528
7776,14601,-117.16,32.81,0.0,0.0,0.0,0.0,1.0,172400.0,0.5060872859469807,-0.6464537544973824,-0.7820512125911246,-0.7797289398000732,-0.8301441652752204,-0.09692191452367353
7777,4681,-118.34,34.08,1.0,0.0,0.0,0.0,0.0,500001.0,1.855550823397217,0.05051286916075351,0.01976169020640671,-0.40066530539499395,0.022985326657096395,0.9101105709791342
7778,12930,-121.21,38.65,0.0,1.0,0.0,0.0,0.0,196000.0,-1.1608970838444876,0.36082788565663126,-0.05526173929511669,-0.01901125890969782,0.010019832858732917,0.9448667931381083
7779,14374,-117.25,32.73,0.0,0.0,0.0,0.0,1.0,383600.0,0.7442279102029048,-0.3632404861670835,-0.5687033349461674,-0.6925183997661027,-0.5656480917886055,0.553780062340165
7780,9979,-122.27,38.68,0.0,1.0,0.0,0.0,0.0,98400.0,-0.8433762515032556,-0.8592024775971763,-0.9180311785626358,-0.9429249008537405,-0.9909162883749275,-0.3738624506627358
7781,3067,-119.25,35.77,0.0,1.0,0.0,0.0,0.0,56500.0,0.5060872859469807,-0.4635169543797252,-0.3647333859889007,0.012073686052905487,-0.2674417344262455,-1.1543984610626825
7782,9147,-118.5,34.52,0.0,1.0,0.0,0.0,0.0,251800.0,-2.034079372782876,1.776442531505366,1.2248255265746264,1.3789477937140453,1.303976113935408,1.0892794244187105
7783,15603,-116.77,32.82,1.0,0.0,0.0,0.0,0.0,222900.0,-1.0021366676738717,0.47149335733274483,0.6644942874851234,0.4610784466238421,0.6894117078929791,-0.5224479414426674
7784,13358,-117.61,34.04,0.0,1.0,0.0,0.0,0.0,150200.0,-1.6371783323563358,0.6648191609138739,0.5449256967170705,0.302199839037203,0.6323635351801798,-0.3681049609737872
7785,6486,-118.03,34.08,0.0,1.0,0.0,0.0,0.0,169600.0,0.26794666169105663,-0.3903422343326623,-0.11621827576510445,0.2564358922867037,-0.12222820388457456,-0.7488387745328867
7786,6461,-118.06,34.1,1.0,0.0,0.0,0.0,0.0,257100.0,0.7442279102029048,0.26416498386606674,0.2401430143671317,0.1415942900637526,0.27970210386469324,0.0002687371062851853
7787,15010,-117.03,32.75,0.0,0.0,0.0,0.0,1.0,187300.0,-0.36709500299140746,2.364550466698427,2.6291703475562676,2.1267134142033357,2.6783184565619362,-0.4090412408722751
7788,15605,-116.8,32.8,1.0,0.0,0.0,0.0,0.0,274600.0,-1.3990377081004117,0.5555087766460393,0.07368478016062666,0.20462765068236485,0.11633688200531343,1.2064364164378674
7789,8879,-118.5,34.04,1.0,0.0,0.0,0.0,0.0,500001.0,1.855550823397217,-0.18572403568254206,-0.5077467984761797,-0.5750863854629348,-0.5812066843466417,2.3874084757545093
7790,18699,-122.36,40.58,0.0,1.0,0.0,0.0,0.0,118800.0,-0.9227564595885636,-0.6432918838780648,-0.6062150496969292,-0.5483187939673597,-0.6226962645014048,-1.0278921509247743
7791,18582,-121.79,36.93,1.0,0.0,0.0,0.0,0.0,189100.0,-0.7639960434179476,-0.05970090671260045,-0.057606221467039295,0.36350625826900396,0.09299899316825917,-0.3605515570699369
7792,6317,-117.97,34.01,1.0,0.0,0.0,0.0,0.0,152900.0,0.3473268697763647,0.40012542049672056,0.3901898733701785,1.315914433095433,0.4612190170417819,-0.06242979739630243
7793,16661,-120.68,35.29,0.0,0.0,0.0,0.0,1.0,225000.0,0.6648477021175967,-0.5827646463082721,-0.5640143706023223,-0.5889019165574251,-0.5474964004708966,-0.3243691677403056
7794,7912,-118.08,33.89,1.0,0.0,0.0,0.0,0.0,145700.0,0.3473268697763647,-0.2317970075640261,-0.23109790218931217,0.5267022193226714,-0.19483496915541004,0.07178837966441806
7795,8567,-118.42,33.93,1.0,0.0,0.0,0.0,0.0,382200.0,-0.049574170650175414,0.8847950168578222,1.077123149743502,0.6527689405598959,1.1457970895953735,0.37513941896379516
7796,6925,-118.07,34.01,1.0,0.0,0.0,0.0,0.0,176800.0,0.5854674940322887,-0.5660519016061651,-0.5874591923215483,-0.354037887951089,-0.586392881865987,-0.3309717935303844
7797,19494,-121.01,37.67,0.0,1.0,0.0,0.0,0.0,108100.0,0.6648477021175967,-0.07280008499263022,-0.17483033006316961,-0.31345476536102357,-0.14556609272162882,-0.41833773798470614
7798,20334,-119.01,34.23,1.0,0.0,0.0,0.0,0.0,232200.0,-1.3990377081004117,1.4186994557197254,1.1755914009642516,1.1440837651077091,1.2547072375016268,0.43783795346638255
7799,18999,-121.95,38.35,0.0,1.0,0.0,0.0,0.0,150200.0,-1.0021366676738717,-0.25302671029372953,-0.5663588527742448,-0.2901410566390711,-0.5423102029515512,1.0367753441360044
7800,2816,-119.02,35.41,0.0,1.0,0.0,0.0,0.0,67000.0,-0.6052356272473315,-0.04976359905188821,0.04789547626947798,-0.11917385934475291,0.04113701797480526,-0.9542596681138161
7801,20122,-119.31,34.7,0.0,1.0,0.0,0.0,0.0,156300.0,-0.7639960434179476,-0.7602810967928135,-0.7398505334965177,-0.8254928865505725,-0.9416474119411463,-0.2748230638115549
7802,17724,-121.78,37.33,1.0,0.0,0.0,0.0,0.0,359500.0,-1.4784179161857198,0.08348666276220777,-0.327221671238139,0.06474539835064998,-0.29855891954231784,1.4873913490572972
7803,9026,-118.86,34.07,0.0,0.0,0.0,0.0,1.0,500001.0,-1.0021366676738717,-0.5579213771564915,-0.67889399702653,-0.4015287760883996,-0.8534820541122747,2.192234857399782
7804,19608,-121.12,37.48,0.0,1.0,0.0,0.0,0.0,125200.0,-1.87531895661226,0.6616572902945564,0.6715277340008913,1.4048519145162146,0.5493843748706536,-0.3298625523976512
7805,19719,-121.74,39.15,0.0,1.0,0.0,0.0,0.0,71200.0,-0.6846158353326396,-0.1545570252921264,-0.2850209921435321,-0.19861316313807248,-0.2648486356665728,-0.5620636961831399
7806,15051,-116.88,32.81,1.0,0.0,0.0,0.0,0.0,143200.0,0.5060872859469807,0.12730115562989355,0.06665133364485884,0.13382305382310178,0.012612931618405614,0.1781698863941663
7807,11077,-117.85,33.8,1.0,0.0,0.0,0.0,0.0,216700.0,0.42670707786167267,-0.4748093494487164,-0.5874591923215483,-0.48614890404215305,-0.638254857059441,-0.02064838139668403
7808,13829,-117.26,34.53,0.0,1.0,0.0,0.0,0.0,151600.0,-1.4784179161857198,0.20725131271835115,-0.03181691757589063,-0.13126244905243198,-0.0962972162878476,-0.41891876905423286
7809,14873,-117.09,32.62,0.0,0.0,0.0,0.0,1.0,129700.0,0.6648477021175967,-0.32484634293251347,-0.2475092773927704,-0.07859073675468749,-0.19483496915541004,-0.7276047299919935
7810,2804,-119.03,35.45,0.0,1.0,0.0,0.0,0.0,87100.0,-1.1608970838444876,0.3956084624691241,0.1651195848656083,0.27025142338119407,0.20968843735353046,0.2388084016502497
7811,15433,-117.25,33.2,1.0,0.0,0.0,0.0,0.0,131300.0,-1.4784179161857198,-0.2683843675875575,-0.14200757965625313,-0.11485650587772468,-0.07814552497013873,-0.5641237154296443
7812,17742,-121.78,37.31,1.0,0.0,0.0,0.0,0.0,292200.0,-1.7165585404416437,-0.3031649444000504,-0.481957494585031,-0.33504153269616477,-0.5137861165951516,1.2518096608672882
7813,7287,-118.22,33.98,1.0,0.0,0.0,0.0,0.0,169900.0,0.10918624552044062,-0.30406833600556965,0.26124335391443515,1.049101988833088,0.2693297088260025,-0.9657746474917136
7814,13597,-117.28,34.09,0.0,1.0,0.0,0.0,0.0,90800.0,1.220509158714753,-1.0245231414072071,-1.250947646975646,-1.0033678493921359,-1.022033473491,-0.8305528713109012
